trip_id,route,days_left,current_seats_booked,capacity,current_occupancy_pct,booking_window_days,occupancy_lag1,occupancy_lag3,occupancy_lag7,seats_lag3,seats_lag7,booking_velocity_3d,booking_velocity_7d,seats_remaining,days_since_open,days_left_ratio,distance_km,popularity_tier,base_price_inr,price_ratio,is_holiday_period,route_avg_occupancy_loo,bus_AC Seater,bus_AC Sleeper,bus_Non-AC Seater,bus_Non-AC Sleeper,bus_Volvo AC Semi-Sleeper,wd_Friday,wd_Monday,wd_Saturday,wd_Sunday,wd_Thursday,wd_Tuesday,wd_Wednesday,final_occupancy_pct
3,Delhi -> Agra,15,13,31,41.94,30,38.71,29.03,16.13,9.0,5.0,1.3333333333333333,1.1428571428571428,18,15,0.5,230,2,520.0,0.983,0,68.092125,False,True,False,False,False,True,False,False,False,False,False,False,90.32
3,Delhi -> Agra,12,17,31,54.84,30,51.61,41.94,22.58,13.0,7.0,1.3333333333333333,1.4285714285714286,14,18,0.4,230,2,520.0,0.983,0,68.092125,False,True,False,False,False,True,False,False,False,False,False,False,90.32
3,Delhi -> Agra,10,20,31,64.52,30,64.52,51.61,32.26,16.0,10.0,1.3333333333333333,1.4285714285714286,11,20,0.3333333333333333,230,2,520.0,0.983,0,68.092125,False,True,False,False,False,True,False,False,False,False,False,False,90.32
3,Delhi -> Agra,7,23,31,74.19,30,70.97,64.52,45.16,20.0,14.0,1.0,1.2857142857142858,8,23,0.23333333333333334,230,2,520.0,0.983,0,68.092125,False,True,False,False,False,True,False,False,False,False,False,False,90.32
3,Delhi -> Agra,5,24,31,77.42,30,77.42,70.97,54.84,22.0,17.0,0.6666666666666666,1.0,7,25,0.16666666666666666,230,2,520.0,0.983,0,68.092125,False,True,False,False,False,True,False,False,False,False,False,False,90.32
3,Delhi -> Agra,3,25,31,80.65,30,74.19,77.42,64.52,24.0,20.0,0.3333333333333333,0.7142857142857143,6,27,0.1,230,2,520.0,0.983,0,68.092125,False,True,False,False,False,True,False,False,False,False,False,False,90.32
3,Delhi -> Agra,1,28,31,90.32,30,90.32,74.19,70.97,23.0,22.0,1.6666666666666667,0.8571428571428571,3,29,0.03333333333333333,230,2,520.0,0.983,0,68.092125,False,True,False,False,False,True,False,False,False,False,False,False,90.32
4,Bangalore -> Goa,30,4,56,7.14,40,5.36,3.57,1.79,2.0,1.0,0.6666666666666666,0.42857142857142855,52,10,0.75,560,3,610.0,1.037,0,50.69172839506172,False,False,True,False,False,False,False,True,False,False,False,False,58.93
4,Bangalore -> Goa,25,9,56,16.07,40,16.07,10.71,3.57,6.0,2.0,1.0,1.0,47,15,0.625,560,3,610.0,1.037,0,50.69172839506172,False,False,True,False,False,False,False,True,False,False,False,False,58.93
4,Bangalore -> Goa,20,19,56,33.93,40,30.36,23.21,14.29,13.0,8.0,2.0,1.5714285714285714,37,20,0.5,560,3,610.0,1.037,0,50.69172839506172,False,False,True,False,False,False,False,True,False,False,False,False,58.93
4,Bangalore -> Goa,15,27,56,48.21,40,42.86,37.5,26.79,21.0,15.0,2.0,1.7142857142857142,29,25,0.375,560,3,610.0,1.037,0,50.69172839506172,False,False,True,False,False,False,False,True,False,False,False,False,58.93
4,Bangalore -> Goa,12,29,56,51.79,40,48.21,48.21,35.71,27.0,20.0,0.6666666666666666,1.2857142857142858,27,28,0.3,560,3,610.0,1.037,0,50.69172839506172,False,False,True,False,False,False,False,True,False,False,False,False,58.93
4,Bangalore -> Goa,10,31,56,55.36,40,51.79,48.21,41.07,27.0,23.0,1.3333333333333333,1.1428571428571428,25,30,0.25,560,3,610.0,1.037,0,50.69172839506172,False,False,True,False,False,False,False,True,False,False,False,False,58.93
4,Bangalore -> Goa,7,31,56,55.36,40,55.36,55.36,48.21,31.0,27.0,0.0,0.5714285714285714,25,33,0.175,560,3,610.0,1.037,0,50.69172839506172,False,False,True,False,False,False,False,True,False,False,False,False,58.93
4,Bangalore -> Goa,5,30,56,53.57,40,55.36,55.36,51.79,31.0,29.0,-0.3333333333333333,0.14285714285714285,26,35,0.125,560,3,610.0,1.037,0,50.69172839506172,False,False,True,False,False,False,False,True,False,False,False,False,58.93
4,Bangalore -> Goa,3,33,56,58.93,40,58.93,55.36,55.36,31.0,31.0,0.6666666666666666,0.2857142857142857,23,37,0.075,560,3,610.0,1.037,0,50.69172839506172,False,False,True,False,False,False,False,True,False,False,False,False,58.93
4,Bangalore -> Goa,1,34,56,60.71,40,60.71,58.93,55.36,33.0,31.0,0.3333333333333333,0.42857142857142855,22,39,0.025,560,3,610.0,1.037,0,50.69172839506172,False,False,True,False,False,False,False,True,False,False,False,False,58.93
5,Hyderabad -> Vijayawada,35,0,33,0.0,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33,7,0.8333333333333334,275,2,400.0,1.003,0,64.4067231638418,False,False,False,True,False,False,False,False,False,False,False,True,51.52
5,Hyderabad -> Vijayawada,30,0,33,0.0,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33,12,0.7142857142857143,275,2,400.0,1.003,0,64.4067231638418,False,False,False,True,False,False,False,False,False,False,False,True,51.52
5,Hyderabad -> Vijayawada,25,0,33,0.0,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33,17,0.5952380952380952,275,2,400.0,1.003,0,64.4067231638418,False,False,False,True,False,False,False,False,False,False,False,True,51.52
5,Hyderabad -> Vijayawada,20,2,33,6.06,42,6.06,3.03,0.0,1.0,0.0,0.3333333333333333,0.2857142857142857,31,22,0.47619047619047616,275,2,400.0,1.003,0,64.4067231638418,False,False,False,True,False,False,False,False,False,False,False,True,51.52
5,Hyderabad -> Vijayawada,15,7,33,21.21,42,18.18,12.12,3.03,4.0,1.0,1.0,0.8571428571428571,26,27,0.35714285714285715,275,2,400.0,1.003,0,64.4067231638418,False,False,False,True,False,False,False,False,False,False,False,True,51.52
5,Hyderabad -> Vijayawada,12,12,33,36.36,42,30.3,21.21,9.09,7.0,3.0,1.6666666666666667,1.2857142857142858,21,30,0.2857142857142857,275,2,400.0,1.003,0,64.4067231638418,False,False,False,True,False,False,False,False,False,False,False,True,51.52
5,Hyderabad -> Vijayawada,10,12,33,36.36,42,36.36,30.3,15.15,10.0,5.0,0.6666666666666666,1.0,21,32,0.23809523809523808,275,2,400.0,1.003,0,64.4067231638418,False,False,False,True,False,False,False,False,False,False,False,True,51.52
5,Hyderabad -> Vijayawada,7,15,33,45.45,42,45.45,36.36,27.27,12.0,9.0,1.0,0.8571428571428571,18,35,0.16666666666666666,275,2,400.0,1.003,0,64.4067231638418,False,False,False,True,False,False,False,False,False,False,False,True,51.52
5,Hyderabad -> Vijayawada,5,15,33,45.45,42,45.45,45.45,36.36,15.0,12.0,0.0,0.42857142857142855,18,37,0.11904761904761904,275,2,400.0,1.003,0,64.4067231638418,False,False,False,True,False,False,False,False,False,False,False,True,51.52
5,Hyderabad -> Vijayawada,3,16,33,48.48,42,45.45,45.45,36.36,15.0,12.0,0.3333333333333333,0.5714285714285714,17,39,0.07142857142857142,275,2,400.0,1.003,0,64.4067231638418,False,False,False,True,False,False,False,False,False,False,False,True,51.52
5,Hyderabad -> Vijayawada,1,18,33,54.55,42,54.55,45.45,45.45,15.0,15.0,1.0,0.42857142857142855,15,41,0.023809523809523808,275,2,400.0,1.003,0,64.4067231638418,False,False,False,True,False,False,False,False,False,False,False,True,51.52
6,Mumbai -> Nashik,30,1,42,2.38,38,2.38,2.38,0.0,1.0,0.0,0.0,0.14285714285714285,41,8,0.7894736842105263,170,2,360.0,1.033,0,66.23776978417266,False,False,False,False,True,False,False,False,False,True,False,False,47.62
6,Mumbai -> Nashik,25,2,42,4.76,38,4.76,2.38,2.38,1.0,1.0,0.3333333333333333,0.14285714285714285,40,13,0.6578947368421053,170,2,360.0,1.033,0,66.23776978417266,False,False,False,False,True,False,False,False,False,True,False,False,47.62
6,Mumbai -> Nashik,20,4,42,9.52,38,9.52,7.14,4.76,3.0,2.0,0.3333333333333333,0.2857142857142857,38,18,0.5263157894736842,170,2,360.0,1.033,0,66.23776978417266,False,False,False,False,True,False,False,False,False,True,False,False,47.62
6,Mumbai -> Nashik,15,9,42,21.43,38,16.67,14.29,9.52,6.0,4.0,1.0,0.7142857142857143,33,23,0.39473684210526316,170,2,360.0,1.033,0,66.23776978417266,False,False,False,False,True,False,False,False,False,True,False,False,47.62
6,Mumbai -> Nashik,12,11,42,26.19,38,23.81,21.43,11.9,9.0,5.0,0.6666666666666666,0.8571428571428571,31,26,0.3157894736842105,170,2,360.0,1.033,0,66.23776978417266,False,False,False,False,True,False,False,False,False,True,False,False,47.62
6,Mumbai -> Nashik,10,15,42,35.71,38,28.57,23.81,14.29,10.0,6.0,1.6666666666666667,1.2857142857142858,27,28,0.2631578947368421,170,2,360.0,1.033,0,66.23776978417266,False,False,False,False,True,False,False,False,False,True,False,False,47.62
6,Mumbai -> Nashik,7,15,42,35.71,38,35.71,35.71,21.43,15.0,9.0,0.0,0.8571428571428571,27,31,0.18421052631578946,170,2,360.0,1.033,0,66.23776978417266,False,False,False,False,True,False,False,False,False,True,False,False,47.62
6,Mumbai -> Nashik,5,18,42,42.86,38,42.86,35.71,26.19,15.0,11.0,1.0,1.0,24,33,0.13157894736842105,170,2,360.0,1.033,0,66.23776978417266,False,False,False,False,True,False,False,False,False,True,False,False,47.62
6,Mumbai -> Nashik,3,19,42,45.24,38,42.86,42.86,35.71,18.0,15.0,0.3333333333333333,0.5714285714285714,23,35,0.07894736842105263,170,2,360.0,1.033,0,66.23776978417266,False,False,False,False,True,False,False,False,False,True,False,False,47.62
6,Mumbai -> Nashik,1,20,42,47.62,38,45.24,42.86,35.71,18.0,15.0,0.6666666666666666,0.7142857142857143,22,37,0.02631578947368421,170,2,360.0,1.033,0,66.23776978417266,False,False,False,False,True,False,False,False,False,True,False,False,47.62
7,Delhi -> Agra,25,1,40,2.5,35,2.5,0.0,0.0,0.0,0.0,0.3333333333333333,0.14285714285714285,39,10,0.7142857142857143,230,2,430.0,1.1,0,68.12537499999999,True,False,False,False,False,False,False,True,False,False,False,False,85.0
7,Delhi -> Agra,20,4,40,10.0,35,7.5,5.0,2.5,2.0,1.0,0.6666666666666666,0.42857142857142855,36,15,0.5714285714285714,230,2,430.0,1.1,0,68.12537499999999,True,False,False,False,False,False,False,True,False,False,False,False,85.0
7,Delhi -> Agra,15,11,40,27.5,35,25.0,17.5,5.0,7.0,2.0,1.3333333333333333,1.2857142857142858,29,20,0.42857142857142855,230,2,430.0,1.1,0,68.12537499999999,True,False,False,False,False,False,False,True,False,False,False,False,85.0
7,Delhi -> Agra,12,18,40,45.0,35,40.0,27.5,12.5,11.0,5.0,2.3333333333333335,1.8571428571428572,22,23,0.34285714285714286,230,2,430.0,1.1,0,68.12537499999999,True,False,False,False,False,False,False,True,False,False,False,False,85.0
7,Delhi -> Agra,10,23,40,57.5,35,50.0,40.0,22.5,16.0,9.0,2.3333333333333335,2.0,17,25,0.2857142857142857,230,2,430.0,1.1,0,68.12537499999999,True,False,False,False,False,False,False,True,False,False,False,False,85.0
7,Delhi -> Agra,7,29,40,72.5,35,70.0,57.5,35.0,23.0,14.0,2.0,2.142857142857143,11,28,0.2,230,2,430.0,1.1,0,68.12537499999999,True,False,False,False,False,False,False,True,False,False,False,False,85.0
7,Delhi -> Agra,5,33,40,82.5,35,82.5,70.0,45.0,28.0,18.0,1.6666666666666667,2.142857142857143,7,30,0.14285714285714285,230,2,430.0,1.1,0,68.12537499999999,True,False,False,False,False,False,False,True,False,False,False,False,85.0
7,Delhi -> Agra,3,33,40,82.5,35,80.0,82.5,57.5,33.0,23.0,0.0,1.4285714285714286,7,32,0.08571428571428572,230,2,430.0,1.1,0,68.12537499999999,True,False,False,False,False,False,False,True,False,False,False,False,85.0
7,Delhi -> Agra,1,35,40,87.5,35,80.0,80.0,70.0,32.0,28.0,1.0,1.0,5,34,0.02857142857142857,230,2,430.0,1.1,0,68.12537499999999,True,False,False,False,False,False,False,True,False,False,False,False,85.0
8,Jaipur -> Udaipur,7,6,29,20.69,15,20.69,13.79,6.9,4.0,2.0,0.6666666666666666,0.5714285714285714,23,8,0.4666666666666667,400,3,910.0,0.989,1,50.448618421052636,False,True,False,False,False,False,False,False,False,False,True,False,34.48
8,Jaipur -> Udaipur,5,7,29,24.14,15,24.14,20.69,10.34,6.0,3.0,0.3333333333333333,0.5714285714285714,22,10,0.3333333333333333,400,3,910.0,0.989,1,50.448618421052636,False,True,False,False,False,False,False,False,False,False,True,False,34.48
8,Jaipur -> Udaipur,3,8,29,27.59,15,27.59,24.14,13.79,7.0,4.0,0.3333333333333333,0.5714285714285714,21,12,0.2,400,3,910.0,0.989,1,50.448618421052636,False,True,False,False,False,False,False,False,False,False,True,False,34.48
8,Jaipur -> Udaipur,1,10,29,34.48,15,31.03,27.59,20.69,8.0,6.0,0.6666666666666666,0.5714285714285714,19,14,0.06666666666666667,400,3,910.0,0.989,1,50.448618421052636,False,True,False,False,False,False,False,False,False,False,True,False,34.48
9,Hyderabad -> Vijayawada,15,2,54,3.7,25,1.85,1.85,0.0,1.0,0.0,0.3333333333333333,0.2857142857142857,52,10,0.6,275,2,310.0,1.074,0,64.44672316384181,False,False,True,False,False,False,True,False,False,False,False,False,44.44
9,Hyderabad -> Vijayawada,12,4,54,7.41,25,5.56,3.7,0.0,2.0,0.0,0.6666666666666666,0.5714285714285714,50,13,0.48,275,2,310.0,1.074,0,64.44672316384181,False,False,True,False,False,False,True,False,False,False,False,False,44.44
9,Hyderabad -> Vijayawada,10,7,54,12.96,25,9.26,5.56,1.85,3.0,1.0,1.3333333333333333,0.8571428571428571,47,15,0.4,275,2,310.0,1.074,0,64.44672316384181,False,False,True,False,False,False,True,False,False,False,False,False,44.44
9,Hyderabad -> Vijayawada,7,14,54,25.93,25,20.37,12.96,3.7,7.0,2.0,2.3333333333333335,1.7142857142857142,40,18,0.28,275,2,310.0,1.074,0,64.44672316384181,False,False,True,False,False,False,True,False,False,False,False,False,44.44
9,Hyderabad -> Vijayawada,5,18,54,33.33,25,29.63,20.37,7.41,11.0,4.0,2.3333333333333335,2.0,36,20,0.2,275,2,310.0,1.074,0,64.44672316384181,False,False,True,False,False,False,True,False,False,False,False,False,44.44
9,Hyderabad -> Vijayawada,3,23,54,42.59,25,35.19,29.63,12.96,16.0,7.0,2.3333333333333335,2.2857142857142856,31,22,0.12,275,2,310.0,1.074,0,64.44672316384181,False,False,True,False,False,False,True,False,False,False,False,False,44.44
9,Hyderabad -> Vijayawada,1,24,54,44.44,25,42.59,35.19,20.37,19.0,11.0,1.6666666666666667,1.8571428571428572,30,24,0.04,275,2,310.0,1.074,0,64.44672316384181,False,False,True,False,False,False,True,False,False,False,False,False,44.44
10,Kochi -> Bangalore,20,5,32,15.62,29,15.62,12.5,6.25,4.0,2.0,0.3333333333333333,0.42857142857142855,27,9,0.6896551724137931,550,3,780.0,0.978,1,48.965747126436774,False,False,False,True,False,False,False,False,False,False,True,False,40.62
10,Kochi -> Bangalore,15,8,32,25.0,29,21.88,21.88,15.62,7.0,5.0,0.3333333333333333,0.42857142857142855,24,14,0.5172413793103449,550,3,780.0,0.978,1,48.965747126436774,False,False,False,True,False,False,False,False,False,False,True,False,40.62
10,Kochi -> Bangalore,12,10,32,31.25,29,28.12,25.0,15.62,8.0,5.0,0.6666666666666666,0.7142857142857143,22,17,0.41379310344827586,550,3,780.0,0.978,1,48.965747126436774,False,False,False,True,False,False,False,False,False,False,True,False,40.62
10,Kochi -> Bangalore,10,11,32,34.38,29,34.38,28.12,21.88,9.0,7.0,0.6666666666666666,0.5714285714285714,21,19,0.3448275862068966,550,3,780.0,0.978,1,48.965747126436774,False,False,False,True,False,False,False,False,False,False,True,False,40.62
10,Kochi -> Bangalore,7,11,32,34.38,29,34.38,34.38,28.12,11.0,9.0,0.0,0.2857142857142857,21,22,0.2413793103448276,550,3,780.0,0.978,1,48.965747126436774,False,False,False,True,False,False,False,False,False,False,True,False,40.62
10,Kochi -> Bangalore,5,12,32,37.5,29,37.5,34.38,31.25,11.0,10.0,0.3333333333333333,0.2857142857142857,20,24,0.1724137931034483,550,3,780.0,0.978,1,48.965747126436774,False,False,False,True,False,False,False,False,False,False,True,False,40.62
10,Kochi -> Bangalore,3,12,32,37.5,29,37.5,37.5,34.38,12.0,11.0,0.0,0.14285714285714285,20,26,0.10344827586206896,550,3,780.0,0.978,1,48.965747126436774,False,False,False,True,False,False,False,False,False,False,True,False,40.62
10,Kochi -> Bangalore,1,14,32,43.75,29,37.5,37.5,34.38,12.0,11.0,0.6666666666666666,0.42857142857142855,18,28,0.034482758620689655,550,3,780.0,0.978,1,48.965747126436774,False,False,False,True,False,False,False,False,False,False,True,False,40.62
11,Jaipur -> Udaipur,15,7,52,13.46,24,9.62,5.77,1.92,3.0,1.0,1.3333333333333333,0.8571428571428571,45,9,0.625,400,3,420.0,1.0,0,50.295921052631584,False,False,True,False,False,False,False,True,False,False,False,False,57.69
11,Jaipur -> Udaipur,12,15,52,28.85,24,23.08,13.46,3.85,7.0,2.0,2.6666666666666665,1.8571428571428572,37,12,0.5,400,3,420.0,1.0,0,50.295921052631584,False,False,True,False,False,False,False,True,False,False,False,False,57.69
11,Jaipur -> Udaipur,10,18,52,34.62,24,34.62,23.08,7.69,12.0,4.0,2.0,2.0,34,14,0.4166666666666667,400,3,420.0,1.0,0,50.295921052631584,False,False,True,False,False,False,False,True,False,False,False,False,57.69
11,Jaipur -> Udaipur,7,25,52,48.08,24,42.31,34.62,17.31,18.0,9.0,2.3333333333333335,2.2857142857142856,27,17,0.2916666666666667,400,3,420.0,1.0,0,50.295921052631584,False,False,True,False,False,False,False,True,False,False,False,False,57.69
11,Jaipur -> Udaipur,5,24,52,46.15,24,48.08,42.31,28.85,22.0,15.0,0.6666666666666666,1.2857142857142858,28,19,0.20833333333333334,400,3,420.0,1.0,0,50.295921052631584,False,False,True,False,False,False,False,True,False,False,False,False,57.69
11,Jaipur -> Udaipur,3,25,52,48.08,24,48.08,48.08,34.62,25.0,18.0,0.0,1.0,27,21,0.125,400,3,420.0,1.0,0,50.295921052631584,False,False,True,False,False,False,False,True,False,False,False,False,57.69
11,Jaipur -> Udaipur,1,26,52,50.0,24,50.0,48.08,42.31,25.0,22.0,0.3333333333333333,0.5714285714285714,26,23,0.041666666666666664,400,3,420.0,1.0,0,50.295921052631584,False,False,True,False,False,False,False,True,False,False,False,False,57.69
12,Pune -> Kolhapur,30,1,34,2.94,40,2.94,0.0,0.0,0.0,0.0,0.3333333333333333,0.14285714285714285,33,10,0.75,230,2,330.0,0.99,0,66.88083333333334,False,False,False,True,False,False,False,False,False,False,True,False,50.0
12,Pune -> Kolhapur,25,2,34,5.88,40,5.88,2.94,2.94,1.0,1.0,0.3333333333333333,0.14285714285714285,32,15,0.625,230,2,330.0,0.99,0,66.88083333333334,False,False,False,True,False,False,False,False,False,False,True,False,50.0
12,Pune -> Kolhapur,20,6,34,17.65,40,14.71,11.76,5.88,4.0,2.0,0.6666666666666666,0.5714285714285714,28,20,0.5,230,2,330.0,0.99,0,66.88083333333334,False,False,False,True,False,False,False,False,False,False,True,False,50.0
12,Pune -> Kolhapur,15,10,34,29.41,40,29.41,23.53,11.76,8.0,4.0,0.6666666666666666,0.8571428571428571,24,25,0.375,230,2,330.0,0.99,0,66.88083333333334,False,False,False,True,False,False,False,False,False,False,True,False,50.0
12,Pune -> Kolhapur,12,13,34,38.24,40,35.29,29.41,20.59,10.0,7.0,1.0,0.8571428571428571,21,28,0.3,230,2,330.0,0.99,0,66.88083333333334,False,False,False,True,False,False,False,False,False,False,True,False,50.0
12,Pune -> Kolhapur,10,15,34,44.12,40,44.12,35.29,26.47,12.0,9.0,1.0,0.8571428571428571,19,30,0.25,230,2,330.0,0.99,0,66.88083333333334,False,False,False,True,False,False,False,False,False,False,True,False,50.0
12,Pune -> Kolhapur,7,16,34,47.06,40,47.06,44.12,35.29,15.0,12.0,0.3333333333333333,0.5714285714285714,18,33,0.175,230,2,330.0,0.99,0,66.88083333333334,False,False,False,True,False,False,False,False,False,False,True,False,50.0
12,Pune -> Kolhapur,5,16,34,47.06,40,47.06,47.06,38.24,16.0,13.0,0.0,0.42857142857142855,18,35,0.125,230,2,330.0,0.99,0,66.88083333333334,False,False,False,True,False,False,False,False,False,False,True,False,50.0
12,Pune -> Kolhapur,3,17,34,50.0,40,47.06,47.06,44.12,16.0,15.0,0.3333333333333333,0.2857142857142857,17,37,0.075,230,2,330.0,0.99,0,66.88083333333334,False,False,False,True,False,False,False,False,False,False,True,False,50.0
12,Pune -> Kolhapur,1,17,34,50.0,40,50.0,47.06,47.06,16.0,16.0,0.3333333333333333,0.14285714285714285,17,39,0.025,230,2,330.0,0.99,0,66.88083333333334,False,False,False,True,False,False,False,False,False,False,True,False,50.0
13,Delhi -> Jaipur,20,1,28,3.57,27,3.57,0.0,0.0,0.0,0.0,0.3333333333333333,0.14285714285714285,27,7,0.7407407407407407,280,1,700.0,1.087,0,78.87229411764706,False,True,False,False,False,False,False,False,False,True,False,False,85.71
13,Delhi -> Jaipur,15,5,28,17.86,27,10.71,7.14,3.57,2.0,1.0,1.0,0.5714285714285714,23,12,0.5555555555555556,280,1,700.0,1.087,0,78.87229411764706,False,True,False,False,False,False,False,False,False,True,False,False,85.71
13,Delhi -> Jaipur,12,9,28,32.14,27,28.57,17.86,3.57,5.0,1.0,1.3333333333333333,1.1428571428571428,19,15,0.4444444444444444,280,1,700.0,1.087,0,78.87229411764706,False,True,False,False,False,False,False,False,False,True,False,False,85.71
13,Delhi -> Jaipur,10,14,28,50.0,27,39.29,28.57,10.71,8.0,3.0,2.0,1.5714285714285714,14,17,0.37037037037037035,280,1,700.0,1.087,0,78.87229411764706,False,True,False,False,False,False,False,False,False,True,False,False,85.71
13,Delhi -> Jaipur,7,17,28,60.71,27,57.14,50.0,21.43,14.0,6.0,1.0,1.5714285714285714,11,20,0.25925925925925924,280,1,700.0,1.087,0,78.87229411764706,False,True,False,False,False,False,False,False,False,True,False,False,85.71
13,Delhi -> Jaipur,5,20,28,71.43,27,71.43,57.14,32.14,16.0,9.0,1.3333333333333333,1.5714285714285714,8,22,0.18518518518518517,280,1,700.0,1.087,0,78.87229411764706,False,True,False,False,False,False,False,False,False,True,False,False,85.71
13,Delhi -> Jaipur,3,22,28,78.57,27,82.14,71.43,50.0,20.0,14.0,0.6666666666666666,1.1428571428571428,6,24,0.1111111111111111,280,1,700.0,1.087,0,78.87229411764706,False,True,False,False,False,False,False,False,False,True,False,False,85.71
13,Delhi -> Jaipur,1,24,28,85.71,27,78.57,82.14,57.14,23.0,16.0,0.3333333333333333,1.1428571428571428,4,26,0.037037037037037035,280,1,700.0,1.087,0,78.87229411764706,False,True,False,False,False,False,False,False,False,True,False,False,85.71
14,Ahmedabad -> Mumbai,25,7,39,17.95,35,15.38,12.82,7.69,5.0,3.0,0.6666666666666666,0.5714285714285714,32,10,0.7142857142857143,525,2,1020.0,0.948,1,67.48512605042016,False,False,False,False,True,False,False,False,True,False,False,False,92.31
14,Ahmedabad -> Mumbai,20,14,39,35.9,35,28.21,23.08,15.38,9.0,6.0,1.6666666666666667,1.1428571428571428,25,15,0.5714285714285714,525,2,1020.0,0.948,1,67.48512605042016,False,False,False,False,True,False,False,False,True,False,False,False,92.31
14,Ahmedabad -> Mumbai,15,21,39,53.85,35,48.72,41.03,25.64,16.0,10.0,1.6666666666666667,1.5714285714285714,18,20,0.42857142857142855,525,2,1020.0,0.948,1,67.48512605042016,False,False,False,False,True,False,False,False,True,False,False,False,92.31
